interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
ICAM1_ITGAM_ITGB2	ICAM	Icam1	ITGAM_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam1  - (Itgam+Itgb2)
ICAM2_ITGAM_ITGB2	ICAM	Icam2	ITGAM_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2  - (Itgam+Itgb2)
ICAM1_ITGAL	ICAM	Icam1	Itgal					PMID: 23602662	Cell-Cell Contact	Icam1  - Itgal
ICOSL_CD28	ICOS	Icosl	Cd28					KEGG: mmu04514	Cell-Cell Contact	Icosl  - Cd28
ITGB2_ICAM1	ITGAL-ITGB2	ITGAL_ITGB2	Icam1					KEGG: mmu04514	Cell-Cell Contact	Itgb2  - Icam1
ITGB2_ICAM2	ITGAL-ITGB2	ITGAL_ITGB2	Icam2					KEGG: mmu04514	Cell-Cell Contact	Itgb2  - Icam2
JAM2_ITGA3_ITGB1	JAM	Jam2	ITGA3_ITGB1					PMID: 12070135	Cell-Cell Contact	Jam2  - (Itga3+Itgb1)
JAM2_ITGAV_ITGB1	JAM	Jam2	ITGAV_ITGB1					KEGG: mmu04514	Cell-Cell Contact	Jam2  - (Itgav+Itgb1)
JAM3_ITGAM_ITGB2	JAM	Jam3	ITGAM_ITGB2					KEGG: mmu04514; PMID: 16118203, PMC2194005	Cell-Cell Contact	Jam3  - (Itgam+Itgb2)
JAM1_ITGAL_ITGB2	JAM	F11r	ITGAL_ITGB2					PMID: 11812992	Cell-Cell Contact	Jam1  - (Itgal+Itgb2)
JAM2_JAM3	JAM	Jam2	Jam3					PMC1237098;  PMID: 11590146	Cell-Cell Contact	Jam2  - Jam3
F11R_F11R	JAM	F11r	F11r					KEGG: mmu04514	Cell-Cell Contact	F11r  - F11r
F11R_JAM2	JAM	F11r	Jam2					KEGG: mmu04514	Cell-Cell Contact	F11r  - Jam2
F11R_JAM3	JAM	F11r	Jam3					KEGG: mmu04514	Cell-Cell Contact	F11r  - Jam3
JAM2_F11R	JAM	Jam2	F11r					KEGG: mmu04514	Cell-Cell Contact	Jam2  - F11r
JAM2_JAM2	JAM	Jam2	Jam2					KEGG: mmu04514	Cell-Cell Contact	Jam2  - Jam2
JAM3_F11R	JAM	Jam3	F11r					KEGG: mmu04514	Cell-Cell Contact	Jam3  - F11r
JAM3_JAM2	JAM	Jam3	Jam2					KEGG: mmu04514	Cell-Cell Contact	Jam3  - Jam2
JAM3_JAM3	JAM	Jam3	Jam3					KEGG: mmu04514	Cell-Cell Contact	Jam3  - Jam3
L1CAM_ITGAV_ITGB3	L1CAM	L1cam	ITGAV_ITGB3					PMID: 9396761	Cell-Cell Contact	L1cam  - (Itgav+Itgb3)
L1CAM_ITGA4_ITGB7	L1CAM	L1cam	ITGA4_ITGB7					PMID: 8557754	Cell-Cell Contact	L1cam  - (Itga4+Itgb7)
L1CAM_L1CAM	L1CAM	L1cam	L1cam					PMID: 18701456	Cell-Cell Contact	L1cam  - L1cam
MAG_MAG	MAG	Mag	Mag					KEGG: mmu04514	Cell-Cell Contact	Mag  - Mag
H2-M3_CD8A	MHC-I	H2-M3	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-m3  - Cd8a
H2-Q10_CD8A	MHC-I	H2-Q10	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-q10  - Cd8a
H2-Q2_CD8A	MHC-I	H2-Q2	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-q2  - Cd8a
H2-Q7_CD8A	MHC-I	H2-Q7	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-q7  - Cd8a
H2-T22_CD8A	MHC-I	H2-T22	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-t22  - Cd8a
H2-T23_CD8A	MHC-I	H2-T23	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-t23  - Cd8a
H2-T24_CD8A	MHC-I	H2-T24	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-t24  - Cd8a
H2-Q6_CD8A	MHC-I	H2-Q6	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-q6  - Cd8a
H2-D1_CD8A	MHC-I	H2-D1	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-d1  - Cd8a
H2-K1_CD8A	MHC-I	H2-K1	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-k1  - Cd8a
H2-Q4_CD8A	MHC-I	H2-Q4	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-q4  - Cd8a
H2-M5_CD8A	MHC-I	H2-M5	Cd8a					KEGG: mmu04514	Cell-Cell Contact	H2-m5  - Cd8a
ULBP1_KLRK1	MHC-I	Ulbp1	Klrk1					PMID: 24223577	Cell-Cell Contact	Ulbp1  - Klrk1
MPZL1_MPZL1	MPZ	Mpzl1	Mpzl1					KEGG: mmu04514	Cell-Cell Contact	Mpzl1  - Mpzl1
NCAM1_FGFR1	NCAM	Ncam1	Fgfr1					PMID: 12791257	Cell-Cell Contact	Ncam1  - Fgfr1
NCAM1_NCAM1	NCAM	Ncam1	Ncam1					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam1
NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
NECTIN1_CADM3	NECTIN	Nectin1	Cadm3					PMID: 23027581	Cell-Cell Contact	Nectin1  - Cadm3
NECTIN1_NECTIN4	NECTIN	Nectin1	Nectin4					PMID: 23027581	Cell-Cell Contact	Nectin1  - Nectin4
NECTIN3_NECTIN1	NECTIN	Nectin3	Nectin1					PMID: 23027581	Cell-Cell Contact	Nectin3  - Nectin1
NECTIN3_NECTIN2	NECTIN	Nectin3	Nectin2					PMID: 23027581	Cell-Cell Contact	Nectin3  - Nectin2
NECTIN3_PVR	NECTIN	Nectin3	Pvr					PMID: 23027581	Cell-Cell Contact	Nectin3  - Pvr
NECTIN1_NECTIN3	NECTIN	Nectin1	Nectin3					KEGG: mmu04514	Cell-Cell Contact	Nectin1  - Nectin3
NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
LRRC4_NTNG2	NGL	Lrrc4	Ntng2					KEGG: mmu04514	Cell-Cell Contact	Lrrc4  - Ntng2
LRRC4B_PTPRF	NGL	Lrrc4b	Ptprf					KEGG: mmu04514	Cell-Cell Contact	Lrrc4b  - Ptprf
ULBP1_KLRK1_HCST	NKG2D	Ulbp1	KLRK1_HCST					PMID: 24223577	Cell-Cell Contact	Ulbp1  - (Klrk1+Hcst)
DLL1_NOTCH1	NOTCH	Dll1	Notch1					PMID: 22353464	Cell-Cell Contact	Dll1  - Notch1
DLL1_NOTCH3	NOTCH	Dll1	Notch3					PMID: 22353464	Cell-Cell Contact	Dll1  - Notch3
DLL1_NOTCH4	NOTCH	Dll1	Notch4					PMID: 22353464	Cell-Cell Contact	Dll1  - Notch4
DLL3_NOTCH1	NOTCH	Dll3	Notch1					PMID: 22353464	Cell-Cell Contact	Dll3  - Notch1
DLL3_NOTCH2	NOTCH	Dll3	Notch2					PMID: 22353464	Cell-Cell Contact	Dll3  - Notch2
DLL3_NOTCH3	NOTCH	Dll3	Notch3					PMID: 22353464	Cell-Cell Contact	Dll3  - Notch3
DLL3_NOTCH4	NOTCH	Dll3	Notch4					PMID: 22353464	Cell-Cell Contact	Dll3  - Notch4
DLL4_NOTCH1	NOTCH	Dll4	Notch1					PMID: 22353464	Cell-Cell Contact	Dll4  - Notch1
DLL4_NOTCH2	NOTCH	Dll4	Notch2					PMID: 22353464	Cell-Cell Contact	Dll4  - Notch2
DLL4_NOTCH3	NOTCH	Dll4	Notch3					PMID: 22353464	Cell-Cell Contact	Dll4  - Notch3
DLL4_NOTCH4	NOTCH	Dll4	Notch4					PMID: 22353464	Cell-Cell Contact	Dll4  - Notch4
JAG1_NOTCH1	NOTCH	Jag1	Notch1					PMID: 22353464	Cell-Cell Contact	Jag1  - Notch1
JAG1_NOTCH2	NOTCH	Jag1	Notch2					PMID: 22353464	Cell-Cell Contact	Jag1  - Notch2
JAG1_NOTCH3	NOTCH	Jag1	Notch3					PMID: 22353464	Cell-Cell Contact	Jag1  - Notch3
JAG1_NOTCH4	NOTCH	Jag1	Notch4					PMID: 22353464	Cell-Cell Contact	Jag1  - Notch4
JAG2_NOTCH1	NOTCH	Jag2	Notch1					PMID: 22353464	Cell-Cell Contact	Jag2  - Notch1
JAG2_NOTCH2	NOTCH	Jag2	Notch2					PMID: 22353464	Cell-Cell Contact	Jag2  - Notch2
JAG2_NOTCH3	NOTCH	Jag2	Notch3					PMID: 22353464	Cell-Cell Contact	Jag2  - Notch3
JAG2_NOTCH4	NOTCH	Jag2	Notch4					PMID: 22353464	Cell-Cell Contact	Jag2  - Notch4
DLL1_NOTCH2	NOTCH	Dll1	Notch2					PMID: 22353464	Cell-Cell Contact	Dll1  - Notch2
NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
NRXN1_NLGN2	NRXN	Nrxn1	Nlgn2					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn2
NRXN1_NLGN3	NRXN	Nrxn1	Nlgn3					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn3
NRXN2_NLGN1	NRXN	Nrxn2	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn2  - Nlgn1
NRXN2_NLGN2	NRXN	Nrxn2	Nlgn2					KEGG: mmu04514	Cell-Cell Contact	Nrxn2  - Nlgn2
NRXN2_NLGN3	NRXN	Nrxn2	Nlgn3					KEGG: mmu04514	Cell-Cell Contact	Nrxn2  - Nlgn3
NRXN3_NLGN1	NRXN	Nrxn3	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn3  - Nlgn1
NRXN3_NLGN2	NRXN	Nrxn3	Nlgn2					KEGG: mmu04514	Cell-Cell Contact	Nrxn3  - Nlgn2
NRXN3_NLGN3	NRXN	Nrxn3	Nlgn3					KEGG: mmu04514	Cell-Cell Contact	Nrxn3  - Nlgn3
OCLN_OCLN	OCLN	Ocln	Ocln					KEGG: mmu04514	Cell-Cell Contact	Ocln  - Ocln
CD274_PDCD1	PD-L1	Cd274	Pdcd1					PMID: 23954143	Cell-Cell Contact	Cd274  - Pdcd1
PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1
PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm
SELL_CD34	SELL	Sell	Cd34					PMID: 7692600; PMID: 8977216	Cell-Cell Contact	Sell  - Cd34
SELL_PODXL	SELL	Sell	Podxl					PMID: 22814396	Cell-Cell Contact	Sell  - Podxl
SELL_GLYCAM1	SELL	Sell	Glycam1					KEGG: mmu04514	Cell-Cell Contact	Sell  - Glycam1
SELPLG_SELL	SELPLG	Selplg	Sell					PMC2431087; PMID:  8892633,PMID:  8896607	Cell-Cell Contact	Selplg  - Sell
SEMA4A_NRP1_PLXNA1	SEMA4	Sema4a	NRP1_PLXNA1					PMID: 27533782	Cell-Cell Contact	Sema4a  - (Nrp1+Plxna1)
SEMA4A_NRP1_PLXNA2	SEMA4	Sema4a	NRP1_PLXNA2					PMID: 27533782	Cell-Cell Contact	Sema4a  - (Nrp1+Plxna2)
SEMA4A_NRP1_PLXNA3	SEMA4	Sema4a	NRP1_PLXNA3					PMID: 27533782	Cell-Cell Contact	Sema4a  - (Nrp1+Plxna3)
SEMA4A_NRP1_PLXNA4	SEMA4	Sema4a	NRP1_PLXNA4					PMID: 27533782	Cell-Cell Contact	Sema4a  - (Nrp1+Plxna4)
SEMA4A_PLXNB1	SEMA4	Sema4a	Plxnb1					PMID: 27533782	Cell-Cell Contact	Sema4a  - Plxnb1
SEMA4A_PLXNB2	SEMA4	Sema4a	Plxnb2					PMID: 27533782	Cell-Cell Contact	Sema4a  - Plxnb2
SEMA4D_PLXNB1	SEMA4	Sema4d	Plxnb1					PMID: 27533782	Cell-Cell Contact	Sema4d  - Plxnb1
SEMA4D_PLXNB2	SEMA4	Sema4d	Plxnb2					PMID: 27533782	Cell-Cell Contact	Sema4d  - Plxnb2
SEMA4C_PLXNB2	SEMA4	Sema4c	Plxnb2					PMID: 27533782	Cell-Cell Contact	Sema4c  - Plxnb2
SEMA4G_PLXNB2	SEMA4	Sema4g	Plxnb2					PMID: 27533782	Cell-Cell Contact	Sema4g  - Plxnb2
SEMA4D_CD72	SEMA4	Sema4d	Cd72					PMID: 22325954	Cell-Cell Contact	Sema4d  - Cd72
SEMA5A_PLXNA1	SEMA5	Sema5a	Plxna1					PMID: 27533782	Cell-Cell Contact	Sema5a  - Plxna1
SEMA5B_PLXNA1	SEMA5	Sema5b	Plxna1					PMID: 27533782	Cell-Cell Contact	Sema5b  - Plxna1
SEMA5A_PLXNA3	SEMA5	Sema5a	Plxna3					PMID: 27533782	Cell-Cell Contact	Sema5a  - Plxna3
SEMA5B_PLXNA3	SEMA5	Sema5b	Plxna3					PMID: 27533782	Cell-Cell Contact	Sema5b  - Plxna3
SEMA6D_PLXNA1_KDR	SEMA6	Sema6d	PLXNA1_KDR					PMID: 22325954	Cell-Cell Contact	Sema6d  - (Plxna1+Kdr)
SEMA6D_PLXNA1_TREM2	SEMA6	Sema6d	PLXNA1_TREM2					PMID: 22325954	Cell-Cell Contact	Sema6d  - (Plxna1+Trem2)
SEMA6D_PLXNA1	SEMA6	Sema6d	Plxna1					PMID: 27533782	Cell-Cell Contact	Sema6d  - Plxna1
SEMA6A_PLXNA2	SEMA6	Sema6a	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna2
SEMA6B_PLXNA2	SEMA6	Sema6b	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6b  - Plxna2
SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4
SEMA6B_PLXNA4	SEMA6	Sema6b	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6b  - Plxna4
SEMA7A_ITGB1_ITGA1	SEMA7	Sema7a	ITGB1_ITGA1					PMID: 22325954	Cell-Cell Contact	Sema7a  - (Itgb1+Itga1)
SEMA7A_PLXNC1	SEMA7	Sema7a	Plxnc1					PMID: 27533782	Cell-Cell Contact	Sema7a  - Plxnc1
THY1_ITGAM_ITGB2	THY1	Thy1	ITGAM_ITGB2					PMID: 15850796	Cell-Cell Contact	Thy1  - (Itgam+Itgb2)
THY1_ITGAX_ITGB2	THY1	Thy1	ITGAX_ITGB2					PMID: 15850796	Cell-Cell Contact	Thy1  - (Itgax+Itgb2)
THY1_ITGAV_ITGB3	THY1	Thy1	ITGAV_ITGB3					PMID: 29212879; PMID: 18346467	Cell-Cell Contact	Thy1  - (Itgav+Itgb3)
ITGA4_ITGB1_VCAM1	VCAM	ITGA4_ITGB1	Vcam1					KEGG: mmu04514	Cell-Cell Contact	Itga4  - (Itgb1+Vcam1)
ITGA9_ITGB1_VCAM1	VCAM	ITGA9_ITGB1	Vcam1					KEGG: mmu04514	Cell-Cell Contact	Itga9  - (Itgb1+Vcam1)
ITGA4_ITGB7_VCAM1	VCAM	ITGA4_ITGB7	Vcam1					KEGG: mmu04514	Cell-Cell Contact	Itga4  - (Itgb7+Vcam1)
VSIR_IGSF11	VISTA	Vsir	Igsf11					KEGG: mmu04514	Cell-Cell Contact	Vsir  - Igsf11
